Unnamed: 0_x,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,tv_name,State Name,sd_name,d_name,Unnamed: 0_y,StateName,DistrictName,BlockName,VillageName,Contaminents,shrid2,elevation_mean,elevation_median,elevation_percentile_5,elevation_percentile_25,elevation_min,elevation_max,elevation_num_cells,elevation_std
617671,29,569,5522,608727,Beejadi,Karnataka,Kundapura,Udupi,87,KARNATAKA,UDUPI ,KUNDAPURA,BEEJADY,"Iron : 1.000, Hardness : 100.000",11-29-569-05522-608727,12.222404779686332,12.0,5.0,9.0,0.0,28.0,6695,4.742886490350636
617671,29,569,5522,608727,Beejadi,Karnataka,Kundapura,Udupi,88,KARNATAKA,UDUPI ,KUNDAPURA,BEEJADY,"Iron : 1.000, Hardness : 100.000",11-29-569-05522-608727,12.222404779686332,12.0,5.0,9.0,0.0,28.0,6695,4.742886490350636
617681,29,569,5522,608737,Kandavara,Karnataka,Kundapura,Udupi,92,KARNATAKA,UDUPI ,KUNDAPURA,KANDAVARA,"Chloride : 20.000, Hardness : 20.000",11-29-569-05522-608737,18.90055555555556,18.0,5.0,12.0,1.0,46.0,9000,9.055458741813766
617681,29,569,5522,608737,Kandavara,Karnataka,Kundapura,Udupi,93,KARNATAKA,UDUPI ,KUNDAPURA,KANDAVARA,Iron : 0.030,11-29-569-05522-608737,18.90055555555556,18.0,5.0,12.0,1.0,46.0,9000,9.055458741813766
617681,29,569,5522,608737,Kandavara,Karnataka,Kundapura,Udupi,94,KARNATAKA,UDUPI ,KUNDAPURA,KANDAVARA,"Alkalinity : 100.000, Hardness : 20.000",11-29-569-05522-608737,18.90055555555556,18.0,5.0,12.0,1.0,46.0,9000,9.055458741813766
617681,29,569,5522,608737,Kandavara,Karnataka,Kundapura,Udupi,95,KARNATAKA,UDUPI ,KUNDAPURA,KANDAVARA,Iron : 0.350,11-29-569-05522-608737,18.90055555555556,18.0,5.0,12.0,1.0,46.0,9000,9.055458741813766
617715,29,569,5523,608770,Kavadi,Karnataka,Udupi,Udupi,101,KARNATAKA,UDUPI ,UDUPI,KAVADI,"Chloride : 30.000, Hardness : 50.000",11-29-569-05523-608770,18.573278315310187,19.0,8.0,13.0,4.0,37.0,7028,6.742407159666209
617715,29,569,5523,608770,Kavadi,Karnataka,Udupi,Udupi,102,KARNATAKA,UDUPI ,UDUPI,KAVADI,"Chloride : 30.000, Hardness : 50.000",11-29-569-05523-608770,18.573278315310187,19.0,8.0,13.0,4.0,37.0,7028,6.742407159666209
617715,29,569,5523,608770,Kavadi,Karnataka,Udupi,Udupi,103,KARNATAKA,UDUPI ,UDUPI,KAVADI,"Chloride : 30.000, Hardness : 50.000",11-29-569-05523-608770,18.573278315310187,19.0,8.0,13.0,4.0,37.0,7028,6.742407159666209
617721,29,569,5523,608776,Herady,Karnataka,Udupi,Udupi,105,KARNATAKA,UDUPI ,UDUPI,HERADY,"Chloride : 20.000, Hardness : 50.000",11-29-569-05523-608776,26.6088455772114,27.0,13.0,21.0,6.0,46.0,6670,7.859947984909247
617721,29,569,5523,608776,Herady,Karnataka,Udupi,Udupi,106,KARNATAKA,UDUPI ,UDUPI,HERADY,"Chloride : 30.000, Hardness : 50.000",11-29-569-05523-608776,26.6088455772114,27.0,13.0,21.0,6.0,46.0,6670,7.859947984909247
617758,29,569,5523,608813,Athradi,Karnataka,Udupi,Udupi,107,KARNATAKA,UDUPI ,UDUPI,YADTHADI,"Chloride : 30.000, Hardness : 75.000",11-29-569-05523-608813,43.48536058164669,44.0,32.0,38.0,24.0,60.0,5089,6.894129052938592
617768,29,569,5523,608823,Belle,Karnataka,Udupi,Udupi,99,KARNATAKA,UDUPI ,UDUPI,BELLE,"Chloride : 35.000, Hardness : 90.000",11-29-569-05523-608823,25.4083031803466,23.0,8.0,15.0,4.0,78.0,15753,12.983041725013516
617783,29,569,5523,608838,Yellur,Karnataka,Udupi,Udupi,108,KARNATAKA,UDUPI ,UDUPI,YELLUR,"Chloride : 20.000, Hardness : 50.000",11-29-569-05523-608838,30.49349044949159,30.0,10.0,21.0,2.0,61.0,21046,12.839831976857646
617783,29,569,5523,608838,Yellur,Karnataka,Udupi,Udupi,109,KARNATAKA,UDUPI ,UDUPI,YELLUR,"Chloride : 30.000, Hardness : 75.000",11-29-569-05523-608838,30.49349044949159,30.0,10.0,21.0,2.0,61.0,21046,12.839831976857646
617783,29,569,5523,608838,Yellur,Karnataka,Udupi,Udupi,110,KARNATAKA,UDUPI ,UDUPI,YELLUR,"Chloride : 30.000, Hardness : 75.000",11-29-569-05523-608838,30.49349044949159,30.0,10.0,21.0,2.0,61.0,21046,12.839831976857646
617783,29,569,5523,608838,Yellur,Karnataka,Udupi,Udupi,111,KARNATAKA,UDUPI ,UDUPI,YELLUR,"Chloride : 20.000, Hardness : 50.000",11-29-569-05523-608838,30.49349044949159,30.0,10.0,21.0,2.0,61.0,21046,12.839831976857646
617783,29,569,5523,608838,Yellur,Karnataka,Udupi,Udupi,112,KARNATAKA,UDUPI ,UDUPI,YELLUR,"Chloride : 30.000, Hardness : 50.000",11-29-569-05523-608838,30.49349044949159,30.0,10.0,21.0,2.0,61.0,21046,12.839831976857646
617790,29,569,5523,608845,Varamballi,Karnataka,Udupi,Udupi,104,KARNATAKA,UDUPI ,UDUPI,VARAMBALLI,"Iron : 0.300, Chloride : 30.000, Hardness : 100.000",11-29-569-05523-608845,19.26596645773336,19.0,7.0,13.0,4.0,39.0,5903,8.161719157580078
617796,29,569,5523,608851,Alevoor,Karnataka,Udupi,Udupi,96,KARNATAKA,UDUPI ,UDUPI,ALEVOOR,"Chloride : 20.000, Hardness : 120.000",11-29-569-05523-608851,27.82566064809279,23.0,8.0,15.0,3.0,100.0,8363,19.065040358405263
617796,29,569,5523,608851,Alevoor,Karnataka,Udupi,Udupi,97,KARNATAKA,UDUPI ,UDUPI,ALEVOOR,"Chloride : 20.000, Hardness : 60.000",11-29-569-05523-608851,27.82566064809279,23.0,8.0,15.0,3.0,100.0,8363,19.065040358405263
617802,29,569,5523,608857,Bada,Karnataka,Udupi,Udupi,98,KARNATAKA,UDUPI ,UDUPI,BADA,"Iron : 0.300, Chloride : 40.000, Hardness : 50.000",11-29-569-05523-608857,14.979559748427674,14.0,5.0,10.0,0.0,35.0,11448,7.239375797026088
629484,29,580,5588,621077,Chamnal,Karnataka,Shahpur,Yadgir,3,KARNATAKA,YADGIR,SHAHAPUR,CHAMNAL,"Fluoride : 1.200, Chloride : 35.000, Nitrate : 15.000, TDS : 1400.000, Calcium : 30.000, Magnesium : 42.000, Hardness : 230.000",11-29-580-05588-621077,492.9973193941831,494.0,483.0,489.0,475.0,508.0,7461,5.635893480249506
629487,29,580,5588,621080,Harangera,Karnataka,Shahpur,Yadgir,31,KARNATAKA,YADGIR,SHAHAPUR,HARANAGERA,"Fluoride : 1.200, Iron : 0.000, Chloride : 30.000, Nitrate : 40.000, TDS : 1308.000, Calcium : 30.000, Magnesium : 38.000, Hardness : 225.000",11-29-580-05588-621080,460.8433112715604,460.0,450.0,455.0,445.0,511.0,19944,7.98491026898812
629493,29,580,5588,621086,Madkeri,Karnataka,Shahpur,Yadgir,22,KARNATAKA,YADGIR,SHAHAPUR,MADRIKI,"Fluoride : 1.200, Chloride : 64.000, Nitrate : 28.000, TDS : 1400.000, Calcium : 50.000, Hardness : 234.000",11-29-580-05588-621086,444.3751424110722,444.0,426.0,435.0,417.0,475.0,47398,11.66362649341734
629494,29,580,5588,621087,Mudbole,Karnataka,Shahpur,Yadgir,23,KARNATAKA,YADGIR,SHAHAPUR,MUDUBOOL,"Fluoride : 1.000, Chloride : 32.000, Nitrate : 40.000, TDS : 1400.000, Calcium : 60.000, Magnesium : 45.000, Hardness : 292.000",11-29-580-05588-621087,436.4,435.0,418.0,427.0,401.0,468.0,37915,12.512751349216169
629495,29,580,5588,621088,Hothpet,Karnataka,Shahpur,Yadgir,13,KARNATAKA,YADGIR,SHAHAPUR,HOTHPET,"Fluoride : 1.200, Chloride : 35.000, Nitrate : 40.000, TDS : 1350.000, Calcium : 41.000, Hardness : 230.000",11-29-580-05588-621088,426.9669414535666,426.0,415.0,420.0,410.0,459.0,11888,8.862205998172353
629499,29,580,5588,621092,Gogikona,Karnataka,Shahpur,Yadgir,6,KARNATAKA,YADGIR,SHAHAPUR,GOGI (K),"Fluoride : 1.500, Chloride : 35.000, Nitrate : 40.000, TDS : 1500.000, Calcium : 62.400, Magnesium : 30.000, Hardness : 292.000",11-29-580-05588-621092,462.8706795415577,461.0,446.0,455.0,437.0,510.0,44324,11.619288612577868
629503,29,580,5588,621096,Kakkesgera,Karnataka,Shahpur,Yadgir,16,KARNATAKA,YADGIR,SHAHAPUR,KAKKASGERA,"Fluoride : 1.950, Chloride : 20.000, Nitrate : 42.000, TDS : 1400.000, Calcium : 30.000, Magnesium : 40.000, Hardness : 220.000",11-29-580-05588-621096,487.2661641055378,487.0,471.0,480.0,458.0,512.0,13796,10.235062184826187
629511,29,580,5588,621104,Hoskera,Karnataka,Shahpur,Yadgir,12,KARNATAKA,YADGIR,SHAHAPUR,HOSKERA,"Fluoride : 1.900, Chloride : 30.000, Nitrate : 40.000, TDS : 1500.000, Calcium : 30.000, Magnesium : 40.000, Hardness : 350.000",11-29-580-05588-621104,479.35131073635,480.0,461.0,471.0,452.0,512.0,17967,11.14675533689812
629519,29,580,5588,621112,Anabi,Karnataka,Shahpur,Yadgir,0,KARNATAKA,YADGIR,SHAHAPUR,ANABI,"Fluoride : 1.000, Chloride : 25.000, Nitrate : 44.000, TDS : 1450.000, Calcium : 176.000, Magnesium : 36.000, Hardness : 188.000",11-29-580-05588-621112,404.54801593625496,405.0,382.0,396.0,371.0,432.0,31375,12.712463895506913
629521,29,580,5588,621114,Sirwal,Karnataka,Shahpur,Yadgir,28,KARNATAKA,YADGIR,SHAHAPUR,SIRWAL,"Fluoride : 0.500, Chloride : 25.000, Nitrate : 32.000, TDS : 1300.000, Calcium : 30.000, Magnesium : 29.000, Hardness : 230.000",11-29-580-05588-621114,407.7679929070154,410.0,380.0,394.0,371.0,437.0,45115,16.091878901828267
629528,29,580,5588,621121,Kanne Kolur,Karnataka,Shahpur,Yadgir,17,KARNATAKA,YADGIR,SHAHAPUR,KANNEKOLLUR,"Fluoride : 1.200, Chloride : 39.000, Nitrate : 40.000, TDS : 1350.000, Calcium : 38.000, Magnesium : 60.000, Hardness : 230.000",11-29-580-05588-621121,400.30344180534297,400.0,385.0,394.0,375.0,457.0,40502,9.525499539642931
629533,29,580,5588,621126,Nagnatgi,Karnataka,Shahpur,Yadgir,24,KARNATAKA,YADGIR,SHAHAPUR,NAGANATAGI,"Fluoride : 1.000, Chloride : 25.000, Nitrate : 15.000, TDS : 1450.000, Calcium : 30.000, Magnesium : 35.000, Hardness : 225.000",11-29-580-05588-621126,462.16316408876935,456.0,434.0,444.0,426.0,520.0,11896,21.72772050030056
629537,29,580,5588,621130,Sagar,Karnataka,Shahpur,Yadgir,27,KARNATAKA,YADGIR,SHAHAPUR,SAGAR,"Fluoride : 1.200, Chloride : 39.000, Nitrate : 42.000, TDS : 1350.000, Calcium : 40.000, Magnesium : 37.000, Hardness : 240.000",11-29-580-05588-621130,424.00958974888914,416.0,399.0,408.0,391.0,600.0,48385,29.153296834922056
629539,29,580,5588,621132,Shardahalli,Karnataka,Shahpur,Yadgir,26,KARNATAKA,YADGIR,SHAHAPUR,SHARADALLI,"Fluoride : 0.500, Chloride : 25.000, Nitrate : 35.000, TDS : 1040.000, Calcium : 30.000, Magnesium : 40.000, Hardness : 220.000",11-29-580-05588-621132,421.835197710718,409.0,397.0,404.0,392.0,540.0,7688,31.64463556232653
629542,29,580,5588,621135,Hattigudur,Karnataka,Shahpur,Yadgir,10,KARNATAKA,YADGIR,SHAHAPUR,HATTIGUDUR,"Fluoride : 1.200, Chloride : 25.000, Nitrate : 15.000, TDS : 1500.000, Calcium : 45.000, Magnesium : 32.000, Hardness : 300.000",11-29-580-05588-621135,383.7346508434681,384.0,372.0,379.0,362.0,401.0,20392,6.727887934190183
629545,29,580,5588,621138,Ibrahimpur,Karnataka,Shahpur,Yadgir,14,KARNATAKA,YADGIR,SHAHAPUR,IBRAHIMPUR,"Fluoride : 1.200, Chloride : 30.000, Nitrate : 28.000, TDS : 1450.000, Calcium : 30.000, Magnesium : 41.000, Hardness : 240.000",11-29-580-05588-621138,384.65243958048336,385.0,374.0,379.0,358.0,406.0,21930,7.1994733508130455
629547,29,580,5588,621140,Chattanhalli,Karnataka,Shahpur,Yadgir,4,KARNATAKA,YADGIR,SHAHAPUR,CHATNAHALLI,"Fluoride : 1.400, Chloride : 35.000, TDS : 1400.000, Calcium : 30.000, Magnesium : 40.000, Hardness : 230.000",11-29-580-05588-621140,386.2687629884509,386.0,374.0,380.0,357.0,415.0,29353,8.140917965451411
629552,29,580,5588,621145,Doranahalli,Karnataka,Shahpur,Yadgir,5,KARNATAKA,YADGIR,SHAHAPUR,DORANALLI,"Fluoride : 1.200, Chloride : 35.000, Nitrate : 40.000, TDS : 1450.000, Calcium : 45.000, Magnesium : 35.000, Hardness : 280.000",11-29-580-05588-621145,410.4268810534854,410.0,394.0,402.0,385.0,480.0,62877,11.416113219460634
629555,29,580,5588,621148,Khanapur,Karnataka,Shahpur,Yadgir,18,KARNATAKA,YADGIR,SHAHAPUR,KHANAPUR,"Fluoride : 1.200, Chloride : 25.000, Nitrate : 15.000, TDS : 1400.000, Calcium : 30.000, Magnesium : 47.000, Hardness : 225.000",11-29-580-05588-621148,383.9076585059636,383.0,375.0,380.0,369.0,405.0,15930,5.818197558416858
629557,29,580,5588,621150,Naikal,Karnataka,Shahpur,Yadgir,25,KARNATAKA,YADGIR,SHAHAPUR,NAIKAL,"Fluoride : 1.200, Chloride : 25.000, Nitrate : 32.000, TDS : 1400.000, Calcium : 48.000, Magnesium : 43.000, Hardness : 230.000",11-29-580-05588-621150,380.1498022485891,379.0,368.0,373.0,346.0,490.0,45006,10.83361213008365
629564,29,580,5588,621157,Kurkunda,Karnataka,Shahpur,Yadgir,21,KARNATAKA,YADGIR,SHAHAPUR,KURKUNDA,"Fluoride : 1.200, Chloride : 50.000, Nitrate : 35.000, TDS : 1350.000, Calcium : 30.000, Magnesium : 42.000, Hardness : 230.000",11-29-580-05588-621157,401.1221011350353,401.0,392.0,397.0,383.0,447.0,26519,5.917926782671348
629570,29,580,5588,621163,Tadibidi,Karnataka,Shahpur,Yadgir,30,KARNATAKA,YADGIR,SHAHAPUR,TADIBIDI,"Fluoride : 1.200, Chloride : 30.000, Nitrate : 45.000, TDS : 1440.000, Calcium : 50.000, Magnesium : 42.000, Hardness : 250.000",11-29-580-05588-621163,401.22781757819325,400.0,387.0,394.0,379.0,468.0,28615,9.626231448294288
629572,29,580,5588,621165,Kadamgera  (B),Karnataka,Shahpur,Yadgir,15,KARNATAKA,YADGIR,SHAHAPUR,KADAMGERA - B.,"Fluoride : 1.500, Chloride : 38.000, Nitrate : 29.000, TDS : 1300.000, Calcium : 30.000, Magnesium : 42.000, Hardness : 240.000",11-29-580-05588-621165,404.0843916804712,404.0,393.0,400.0,384.0,423.0,10866,6.117504017558265
629581,29,580,5588,621174,Hayyal  (B),Karnataka,Shahpur,Yadgir,11,KARNATAKA,YADGIR,SHAHAPUR,HAYYAL (B),"Fluoride : 1.200, Chloride : 20.000, Nitrate : 15.000, TDS : 1400.000, Calcium : 35.000, Magnesium : 40.000, Hardness : 235.000",11-29-580-05588-621174,363.471960688698,364.0,352.0,360.0,336.0,381.0,26659,6.052447759681336
629593,29,580,5588,621186,Kollur,Karnataka,Shahpur,Yadgir,19,KARNATAKA,YADGIR,SHAHAPUR,KOLLUR,"Fluoride : 1.400, Chloride : 25.000, Nitrate : 15.000, TDS : 1450.000, Calcium : 40.000, Magnesium : 42.000, Manganese : 0.000, Hardness : 250.000",11-29-580-05588-621186,370.2354433438029,370.0,355.0,364.0,344.0,391.0,16556,8.991036857302948
629599,29,580,5588,621192,Wadgera,Karnataka,Shahpur,Yadgir,29,KARNATAKA,YADGIR,SHAHAPUR,T. WADAGERA,"Fluoride : 1.200, Chloride : 29.000, Nitrate : 38.000, TDS : 1340.000, Calcium : 59.000, Magnesium : 35.000, Hardness : 23.000",11-29-580-05588-621192,384.7154245725417,385.0,373.0,380.0,364.0,415.0,55444,6.694852059369691
629599,29,580,5588,621192,Wadgera,Karnataka,Shahpur,Yadgir,33,KARNATAKA,YADGIR,SHAHAPUR,WADGERA,"Fluoride : 1.000, Chloride : 25.000, Nitrate : 30.000, TDS : 1300.000, Calcium : 32.000, Magnesium : 40.000, Hardness : 220.000",11-29-580-05588-621192,384.7154245725417,385.0,373.0,380.0,364.0,415.0,55444,6.694852059369691
629600,29,580,5588,621193,Ullesugar,Karnataka,Shahpur,Yadgir,32,KARNATAKA,YADGIR,SHAHAPUR,ULLESUGAR,"Fluoride : 1.200, Chloride : 32.000, Nitrate : 38.000, TDS : 1450.000, Calcium : 30.000, Magnesium : 32.000, Hardness : 235.000",11-29-580-05588-621193,386.6793763046905,388.0,370.0,382.0,359.0,411.0,23473,8.542801951098685
629602,29,580,5588,621195,Halgera,Karnataka,Shahpur,Yadgir,9,KARNATAKA,YADGIR,SHAHAPUR,HALAGERI,"Fluoride : 1.200, Chloride : 25.000, Nitrate : 40.000, TDS : 1400.000, Calcium : 28.000, Magnesium : 40.000, Hardness : 230.000",11-29-580-05588-621195,370.040223949557,370.0,359.0,365.0,337.0,389.0,18397,7.411041281337789
629608,29,580,5588,621201,Bilhar,Karnataka,Shahpur,Yadgir,2,KARNATAKA,YADGIR,SHAHAPUR,BILHAR,"Fluoride : 0.500, Chloride : 25.000, Nitrate : 30.000, TDS : 1500.000, Calcium : 25.000, Magnesium : 40.000, Hardness : 220.000",11-29-580-05588-621201,366.0246498060711,365.0,356.0,361.0,339.0,395.0,31197,7.144289379241132
629611,29,580,5588,621204,Konkal,Karnataka,Shahpur,Yadgir,20,KARNATAKA,YADGIR,SHAHAPUR,KONKAL,"Fluoride : 0.500, Chloride : 25.000, Nitrate : 11.000, TDS : 1300.000, Calcium : 30.000, Magnesium : 46.000, Hardness : 220.000",11-29-580-05588-621204,362.1423189619088,364.0,347.0,357.0,336.0,377.0,11945,7.76586027637163
629614,29,580,5588,621207,Habshihal,Karnataka,Shahpur,Yadgir,1,KARNATAKA,YADGIR,SHAHAPUR,HABSILHAL,"Fluoride : 0.500, Chloride : 25.000, Nitrate : 11.000, TDS : 1500.000, Calcium : 32.000, Magnesium : 47.000, Hardness : 220.000",11-29-580-05588-621207,360.5769843799809,358.0,343.0,352.0,336.0,383.0,3137,11.806100796858244
629624,29,580,5588,621217,Gonal,Karnataka,Shahpur,Yadgir,8,KARNATAKA,YADGIR,SHAHAPUR,GONAL,"Fluoride : 1.200, Chloride : 35.000, Nitrate : 11.000, TDS : 1450.000, Calcium : 30.000, Magnesium : 40.000, Hardness : 235.000",11-29-580-05588-621217,354.5554146341464,355.0,339.0,348.0,323.0,374.0,10250,9.2303160344796
629631,29,580,5588,621224,Gogipeth,Karnataka,Shahpur,Yadgir,7,KARNATAKA,YADGIR,SHAHAPUR,GOGI (P),"Fluoride : 1.400, Chloride : 22.000, Nitrate : 40.000, TDS : 1400.000, Calcium : 60.000, Magnesium : 35.000, Hardness : 320.000",11-29-580-05588-621224,451.6984126984127,451.0,445.0,448.0,443.0,463.0,504,4.45884147753018
629281,29,580,5587,620875,Yalgi,Karnataka,Shorapur,Yadgir,92,KARNATAKA,YADGIR,SHORAPUR,YALAGI,"Fluoride : 2.290, Arsenic : 0.000, Nitrate : 19.330",11-29-580-05587-620875,495.6381787051278,497.0,467.0,480.0,458.0,542.0,34459,18.067877804721142
629284,29,580,5587,620878,Malla  (K),Karnataka,Shorapur,Yadgir,72,KARNATAKA,YADGIR,SHORAPUR,MALLA(B),"Fluoride : 1.520, Arsenic : 0.010, Nitrate : 19.480",11-29-580-05587-620878,457.54138431752176,457.0,451.0,455.0,446.0,472.0,8264,3.872887216596205
629286,29,580,5587,620880,Yevor,Karnataka,Shorapur,Yadgir,93,KARNATAKA,YADGIR,SHORAPUR,YEVOOR,"Fluoride : 1.900, Arsenic : 0.010, Nitrate : 18.010",11-29-580-05587-620880,476.66151462328105,475.0,460.0,468.0,453.0,515.0,25815,11.948404663333482
629289,29,580,5587,620883,Khanapur  (Sk),Karnataka,Shorapur,Yadgir,68,KARNATAKA,YADGIR,SHORAPUR,KHANAPUR SH,"Arsenic : 0.000, Fluoride : 0.760, Nitrate : 14.990",11-29-580-05587-620883,479.47698142819775,479.0,470.0,474.0,465.0,500.0,7646,6.305724107294211
629291,29,580,5587,620885,Nagnoor,Karnataka,Shorapur,Yadgir,76,KARNATAKA,YADGIR,SHORAPUR,NAGANOOR,"Fluoride : 1.620, Arsenic : 0.000, Nitrate : 54.790",11-29-580-05587-620885,484.7394757013644,487.0,459.0,478.0,447.0,514.0,32615,12.738094934053718
629292,29,580,5587,620886,Goudgera,Karnataka,Shorapur,Yadgir,75,KARNATAKA,YADGIR,SHORAPUR,GOUDGERA,"Arsenic : 0.010, Fluoride : 1.390, Nitrate : 50.440",11-29-580-05587-620886,455.91372694640427,455.0,443.0,450.0,437.0,485.0,8079,8.475932066404948
629293,29,580,5587,620887,Kirdhalli,Karnataka,Shorapur,Yadgir,78,KARNATAKA,YADGIR,SHORAPUR,KIRDALLI,"Arsenic : 0.000, Fluoride : 1.480, Nitrate : 10.320",11-29-580-05587-620887,458.8709872804361,451.0,438.0,445.0,431.0,514.0,11557,19.557921648673155
629294,29,580,5587,620888,Parsanhalli,Karnataka,Shorapur,Yadgir,79,KARNATAKA,YADGIR,SHORAPUR,PARSNALLI,"Arsenic : 0.000, Fluoride : 0.870, Nitrate : 12.270",11-29-580-05587-620888,461.81885380543895,458.0,448.0,453.0,441.0,510.0,10958,12.940516419871988
629295,29,580,5587,620889,Kembhavi,Karnataka,Shorapur,Yadgir,65,KARNATAKA,YADGIR,SHORAPUR,KEMBHAVI,"Arsenic : 0.000, Fluoride : 0.800, Nitrate : 4.180",11-29-580-05587-620889,483.57910819563233,480.0,457.0,468.0,444.0,550.0,60215,20.57420789950019
629295,29,580,5587,620889,Kembhavi,Karnataka,Shorapur,Yadgir,66,KARNATAKA,YADGIR,SHORAPUR,KEMBHAVI,"Arsenic : 0.000, Fluoride : 0.760, Nitrate : 4.720",11-29-580-05587-620889,483.57910819563233,480.0,457.0,468.0,444.0,550.0,60215,20.57420789950019
629295,29,580,5587,620889,Kembhavi,Karnataka,Shorapur,Yadgir,67,KARNATAKA,YADGIR,SHORAPUR,KEMBHAVI,"Arsenic : 0.000, Fluoride : 0.600, Nitrate : 35.460",11-29-580-05587-620889,483.57910819563233,480.0,457.0,468.0,444.0,550.0,60215,20.57420789950019
629299,29,580,5587,620893,Dornahalli,Karnataka,Shorapur,Yadgir,88,KARNATAKA,YADGIR,SHORAPUR,DORNAHALLI,"Arsenic : 0.000, Fluoride : 0.790, Nitrate : 65.120",11-29-580-05587-620893,514.2041058703767,511.0,498.65,505.0,492.0,546.0,5894,12.287428783693636
629313,29,580,5587,620907,Kardakal,Karnataka,Shorapur,Yadgir,64,KARNATAKA,YADGIR,SHORAPUR,KARADKOL,"Arsenic : 0.000, Fluoride : 0.330, Nitrate : 9.190",11-29-580-05587-620907,446.3738665705879,446.0,435.0,441.0,427.0,483.0,16653,7.702214238081801
629317,29,580,5587,620911,Malgatti,Karnataka,Shorapur,Yadgir,71,KARNATAKA,YADGIR,SHORAPUR,MALAGATTI,"Arsenic : 0.010, Fluoride : 0.630, Nitrate : 15.690",11-29-580-05587-620911,439.8086043098787,439.0,429.0,434.0,421.0,468.0,12947,7.457113144828088
629326,29,580,5587,620920,Kodalgi,Karnataka,Shorapur,Yadgir,39,KARNATAKA,YADGIR,SHORAPUR,KUDALGI,"Arsenic : 0.010, Fluoride : 0.750, Nitrate : 18.840",11-29-580-05587-620920,428.4985927385308,428.0,422.0,425.0,416.0,443.0,14212,4.382282823827519
629331,29,580,5587,620925,Agthirth,Karnataka,Shorapur,Yadgir,35,KARNATAKA,YADGIR,SHORAPUR,AGATIRTH,"Fluoride : 2.390, Arsenic : 0.000, Nitrate : 9.800",11-29-580-05587-620925,457.362718446602,455.0,447.0,451.0,443.0,511.0,5150,11.413026469459028
629334,29,580,5587,620928,Arkera  (J),Karnataka,Shorapur,Yadgir,37,KARNATAKA,YADGIR,SHORAPUR,ARKERA(J),"Arsenic : 0.010, Fluoride : 0.960, Nitrate : 34.590",11-29-580-05587-620928,457.74464932499177,447.0,428.0,437.0,420.0,545.0,30370,27.40117379189024
629342,29,580,5587,620936,Isampur,Karnataka,Shorapur,Yadgir,70,KARNATAKA,YADGIR,SHORAPUR,ISLAMPUR,"Arsenic : 0.000, Fluoride : 1.490, Nitrate : 26.670",11-29-580-05587-620936,464.5432687430253,463.0,451.0,457.0,444.0,501.0,9857,10.41089379133476
629345,29,580,5587,620939,Channur,Karnataka,Shorapur,Yadgir,85,KARNATAKA,YADGIR,SHORAPUR,CHANNUR,"Arsenic : 0.000, Fluoride : 0.940, Nitrate : 34.060",11-29-580-05587-620939,422.1528946697271,419.0,409.0,413.0,404.0,482.0,7842,12.67984964440501
629346,29,580,5587,620940,Wajjal,Karnataka,Shorapur,Yadgir,87,KARNATAKA,YADGIR,SHORAPUR,WAJJAL,"Arsenic : 0.000, Fluoride : 1.230, Nitrate : 29.410",11-29-580-05587-620940,442.93195114441136,436.0,418.0,428.0,408.0,515.0,19486,22.92879947549214
629351,29,580,5587,620945,Hunsgi,Karnataka,Shorapur,Yadgir,57,KARNATAKA,YADGIR,SHORAPUR,HUNASAGI,"Arsenic : 0.000, Fluoride : 1.070, Nitrate : 2.350",11-29-580-05587-620945,455.97187026207496,454.0,437.0,446.0,427.0,503.0,36936,13.778897581122711
629352,29,580,5587,620946,Srinivaspur,Karnataka,Shorapur,Yadgir,86,KARNATAKA,YADGIR,SHORAPUR,SRINIVASPUR,"Arsenic : 0.000, Fluoride : 0.870, Nitrate : 49.680",11-29-580-05587-620946,489.3315271638386,490.0,451.0,469.0,437.0,551.0,7013,25.447463374135467
629354,29,580,5587,620948,Balshattihal,Karnataka,Shorapur,Yadgir,62,KARNATAKA,YADGIR,SHORAPUR,BALASHETTIHAL,"Arsenic : 0.000, Fluoride : 0.720, Nitrate : 0.780",11-29-580-05587-620948,450.88811624286456,445.0,428.0,440.0,420.0,520.0,9635,23.0055686706698
629354,29,580,5587,620948,Balshattihal,Karnataka,Shorapur,Yadgir,63,KARNATAKA,YADGIR,SHORAPUR,BALASHETTIHAL,"Chloride : 250.000, Nitrate : 5.000, Hardness : 370.000",11-29-580-05587-620948,450.88811624286456,445.0,428.0,440.0,420.0,520.0,9635,23.0055686706698
629358,29,580,5587,620952,Hagratgi,Karnataka,Shorapur,Yadgir,54,KARNATAKA,YADGIR,SHORAPUR,HAGARATAGI,"Arsenic : 0.000, Fluoride : 1.490, Nitrate : 33.240",11-29-580-05587-620952,503.3493769733195,497.0,478.0,487.0,468.0,551.0,41491,20.141812091546644
629364,29,580,5587,620958,Rajankollur,Karnataka,Shorapur,Yadgir,81,KARNATAKA,YADGIR,SHORAPUR,RAJANKOLLUR,"Arsenic : 0.000, Fluoride : 0.370, Nitrate : 2.240",11-29-580-05587-620958,495.4847493365325,501.0,451.0,466.0,440.0,544.0,27507,30.873870082449745
629364,29,580,5587,620958,Rajankollur,Karnataka,Shorapur,Yadgir,82,KARNATAKA,YADGIR,SHORAPUR,RAJANKOLLUR,"Iron : 0.300, Chloride : 160.000, Nitrate : 10.000, Hardness : 320.000",11-29-580-05587-620958,495.4847493365325,501.0,451.0,466.0,440.0,544.0,27507,30.873870082449745
